data_source,feature_description,feature_name,product_line,referrer_url,url
html,N/A,Subscriber Profiles,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,Build audiences and personas.,Real-Time Big Data Segmentation,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,Automatically recognize what language a conversation is occurring in with Einstein.,Language Insights,Social Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/social/
html,Identify social users with high reach and relevancy to your brand with an Einstein powered influencer score.,Influencer Score,Social Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/social/
html,Quickly create smarter lead-generation forms with a drag-and-drop builder.,Forms,Pardot,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/pardot/
html,Deploy beautifully branded landing pages without the IT overhead.,Landing Pages,Pardot,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/pardot/
html,Define prices for your products and/or services with price books.,Price Book,Salesforce B2C Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2c/
html,Improve performance and add flexility as your sandbox needs shrink or grow with on-demand sandboxes.,On-Demand Sandbox,Salesforce B2C Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2c/
html,Manage your portfolio of products for your stores by assortments and categories.,Store Assortments,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,Reference product pricing on your mobile device.,Price Books,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,"Create more personal, need-based customer engagements by capturing and visualizing important life events and business milestones like having a baby, buying a home, or new product launches.",Life Events and Business Milestones,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,"Prioritize relationships and collaborate across lines of business with intelligent referral routing, scoring, and insights.",Intelligent Need-Based Referrals,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,Create form emails to communicate consistently with customers and prospects.,Email Templates,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,Configure business rules to determine how engaged a prospect is with your brand.,Rules-Based Lead Scoring,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,See a complete view of your entire pipeline and your business.,Collaborative Forecasting,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Lightning Dialer for Essentials includes inbound and outbound calling, routing, and business hour settings.",Phone,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Track and manage orders in one central location.,Service Orders,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Create a calendar from any object to be able to visualize and act on important sales data.,Calendar All,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,"Run your business from your phone — collaborate with your team, close deals, service customers, and deliver personalized marketing from anywhere.",Salesforce Mobile App,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Build and brand a new digital experience with a WYSIWYG interface. Choose from prebuilt or create custom components.,Lightning Community Builder,Partner Relationship Management,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/partner-relationship-management/
html,N/A,Dashboard Designer,Einstein Analytics,https://www.salesforce.com/editions-pricing/analytics/,https://www.salesforce.com/editions-pricing/einstein-analytics/
html,Easily segment your audience to provide targeted communications to drive stronger email performance.,Drag-and-Drop Segmentation,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,N/A,Subscriber Preference Management,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,Build and brand a new digital experience with a WYSIWYG interface. Choose from prebuilt or create custom components.,Lightning Community Builder,Self-Service,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/self-service/
html,Use macros or AI to efficiently categorize posts based on intent or need for faster follow-up.,Post Classification,Social Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/social/
html,Schedule your content and messaging across channels from one simple interface — and reach customers wherever they are.,"Automate Posts, Updates, and Messages",Social Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/social/
html,Track your marketing activity at a glance on your Pardot dashboard.,Integrated Marketing Calendar,Pardot,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/pardot/
html,Perform A/B testing on landing pages.,Multivariate Landing Page Testing,Pardot,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/pardot/
html,"Build feature-rich storefronts faster with Storefront Reference Architecture, an out-of-the-box website framework that combines best practices in site design, merchandising, and technical architecture.",Full-Featured Reference Application That Includes Cart and Checkout,Salesforce B2C Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2c/
html,"Reduce time to market with a vibrant ecosystem of prebuilt, certified integrations, including payment accelerators, ratings and reviews, and loyalty programs.",Certified Integrations,Salesforce B2C Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2c/
html,"Build and launch campaigns and promotions easily, without IT support.",Merchandising and Marketing Tools,Salesforce B2C Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2c/
html,Add your mobile orders to a shopping cart to streamline inventory restocking.,Shopping Cart,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,Reference product pricing on your mobile device.,Price Books,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,"Surface a customer’s financial accounts and personal information with integrations to third-party systems, and trigger alerts about key events such as loan approvals or charges and fees.",Alerts/Notifications,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
